text_clean,text_preprocessed
baru tahun lalu aku juga nungguin adikku ujian utbk sambil ambil ijazah yg belum ku ambil dari  karena corona dari tuban sampek surabaya naik motor mayan jg bikn pantat panas😂 diraguin banyak org adikku bisa gk msk univ negeri eh emang rezeki gk masuk sn tapi lolos utbk😂,"['nungguin', 'adik', 'uji', 'utbk', 'ambil', 'ijazah', 'yg', 'ku', 'ambil', 'corona', 'tuban', 'sampek', 'surabaya', 'motor', 'mayan', 'jg', 'bikn', 'pantat', 'panas', 'diraguin', 'org', 'adik', 'gk', 'msk', 'univ', 'negeri', 'eh', 'emang', 'rezeki', 'gk', 'masuk', 'sn', 'lolos', 'utbk']"
karna th aku di surabaya di rumah nenek waktu corona disini masih blm bsa pasang wifi karna perum baru hehehe di tambah aku yang jarang keluar hehehe,"['karna', 'th', 'surabaya', 'rumah', 'nenek', 'corona', 'blm', 'bsa', 'pasang', 'wifi', 'karna', 'perum', 'hehehe', 'jarang', 'hehehe']"
tersedia bonus rungkad dan perkalian petir info bonus selengkapnya hubungi kami  salam jackpot bersama petir,"['sedia', 'bonus', 'rungkad', 'kali', 'petir', 'info', 'bonus', 'lengkap', 'hubung', 'salam', 'jackpot', 'petir']"
ferdi  lidah mmg bukan surabaya keknya😭 dulu sebum corona beli es buah di gg  k isinya  panci kecil mana isinya kelengkeng anggur merah stroberi temenku yg anak unair dan its kagett,"['ferdi', 'lidah', 'mmg', 'surabaya', 'kek', 'sebum', 'corona', 'beli', 'es', 'buah', 'gg', 'k', 'isi', 'panci', 'isi', 'kelengkeng', 'anggur', 'merah', 'stroberi', 'temenku', 'yg', 'anak', 'unair', 'its', 'kagett']"
umbar otak orang indonesia sangatlah jauh jika di adu dengan otak amerika  mulai dari obatan hingga obat sungguhan  semua impor dari amrik vaksin corona  apakah made in jakarta  android apple  apakah produk surabaya  nkri hanya bisa korupsi   brain,"['umbar', 'otak', 'orang', 'indonesia', 'adu', 'otak', 'amerika', 'obat', 'obat', 'sungguh', 'impor', 'amrik', 'vaksin', 'corona', 'made', 'in', 'jakarta', 'android', 'apple', 'produk', 'surabaya', 'nkri', 'korupsi', 'brain']"
beliau ketika tidak mampu menyelesaikan suatu persoalan selalu melakukan sujud bukan sujud syukur seperti kasus corona di surabaya waktu itumenunjukkan kebodohannya depan umum mual saya melihat adegan seperti itu cobalah pak presiden  cari menteri itu yang cerdas,"['beliau', 'selesai', 'sujud', 'sujud', 'syukur', 'corona', 'surabaya', 'itumenunjukkan', 'bodoh', 'mual', 'adegan', 'coba', 'presiden', 'cari', 'menteri', 'cerdas']"
bin temukan ribuan positif corona di surabaya,"['bin', 'temu', 'ribu', 'positif', 'corona', 'surabaya']"
iga nggak kenal corona buka  jam antrine ra   surabaya network,"['iga', 'nggak', 'kenal', 'corona', 'buka', 'jam', 'antrine', 'ra', 'surabaya', 'network']"
bangkitkan semangat guru ngaji tpq miftahul ulum surabaya tpq miftahul ulum ini sempat vakum dikarenakan terkendala wabah corona dua tahun silam dan kini tpq miftahul ulum mulai beroperasi kembali lazis nurul falah hadir membersamai mereka baca disini,"['bangkit', 'semangat', 'guru', 'ngaji', 'tpq', 'miftahul', 'ulum', 'surabaya', 'tpq', 'miftahul', 'ulum', 'vakum', 'kendala', 'wabah', 'corona', 'silam', 'tpq', 'miftahul', 'ulum', 'operasi', 'lazis', 'nurul', 'falah', 'hadir', 'sama', 'baca']"
punya teman dari awal mendarat di surabaya  sekamar sampe sekarang meski gonta ganti kost kerjaan sempet pisah pas corona tetap saja terima kasih tuhan sudah memberikan pendamping berjuang sesetia ini aku ndek mess dek e ndek toko tetep ae makan bareng lebih enak,"['teman', 'darat', 'surabaya', 'kamar', 'sampe', 'gonta', 'ganti', 'kost', 'kerja', 'sempet', 'pisah', 'pas', 'corona', 'terima', 'kasih', 'tuhan', 'damping', 'juang', 'setia', 'ndek', 'mess', 'dek', 'e', 'ndek', 'toko', 'tetep', 'ae', 'makan', 'bareng', 'enak']"
alush  anakku dr bulan udh jalan jakartamalangsurabaya dah kmn lah mana wktu itu pas bgt lg corona parah bgt tp alhamdulillah skrg udh mau th sehat kuat sebenarnya tergantung gmn ortunya sih kl ortunya positif yakin pasti ngaruh jg ke bayinya tp kl takut ini itu ragu,"['alush', 'anak', 'dr', 'udh', 'jalan', 'jakartamalangsurabaya', 'dah', 'kmn', 'wktu', 'pas', 'bgt', 'lg', 'corona', 'parah', 'bgt', 'tp', 'alhamdulillah', 'skrg', 'udh', 'th', 'sehat', 'kuat', 'gantung', 'gmn', 'ortunya', 'sih', 'kl', 'ortunya', 'positif', 'ngaruh', 'jg', 'bayi', 'tp', 'kl', 'takut', 'ragu']"
arsip pandemi covid kenang perjuangan lawan   radar surabaya,"['arsip', 'pandemi', 'covid', 'kenang', 'juang', 'lawan', 'radar', 'surabaya']"
rate tahun    banyak banget yg terjadi tapi yg paling penting tahun  jadi titik balik dari keterpurukan setelah  tahun corona  juga mulai aktif lg ikut event offline dari tour surabaya konser  amp    semoga  makin baik amp  segalanya dilancarkan,"['rate', 'banget', 'yg', 'yg', 'titik', 'puruk', 'corona', 'aktif', 'lg', 'event', 'offline', 'tour', 'surabaya', 'konser', 'amp', 'moga', 'amp', 'lancar']"
ppkm menunggu hasil survei imunitas masyarakat terhadap virus corona  suara surabaya,"['ppkm', 'tunggu', 'hasil', 'survei', 'imunitas', 'masyarakat', 'virus', 'corona', 'suara', 'surabaya']"
terakhir masuk tuh hari jumat pas pas terus ada berita corona masuk indo dan ada sekolah yg libur cuman blm ada di surabaya trs habis sholat dhuha aku sm tmn tmn berdoa semoga cepet masuk ke surabaya biar libur jg dan un ditunda wkwk,"['masuk', 'tuh', 'jumat', 'pas', 'pas', 'berita', 'corona', 'masuk', 'indo', 'sekolah', 'yg', 'libur', 'cuman', 'blm', 'surabaya', 'trs', 'habis', 'sholat', 'dhuha', 'sm', 'tmn', 'tmn', 'doa', 'moga', 'cepet', 'masuk', 'surabaya', 'biar', 'libur', 'jg', 'un', 'tunda', 'wkwk']"
baru tahu ternyata pisang mampu menangkal semua varian corona  zona surabaya raya  zona surabaya,"['pisang', 'tangkal', 'varian', 'corona', 'zona', 'surabaya', 'raya', 'zona', 'surabaya']"
seorang pasien dikabarkan tengah menjalani perawatan terkait kasus virus corona atau covid varian baru xbb di rs national hospital surabaya,"['pasien', 'kabar', 'jalan', 'awat', 'kait', 'virus', 'corona', 'covid', 'varian', 'xbb', 'rs', 'national', 'hospital', 'surabaya']"
sale 🔥🔥🔥  toyota corona mark ii th  fullpaper akur kelengkapan aseso lengkap interior lengkap utuh jok retrim rapih mesin utuh lengkap velg ori smua dop lengkap bodi seadanya ada bbrp kropos cek lgsg lebi enak lokasi surabaya,"['sale', '', 'toyota', 'corona', 'mark', 'ii', 'th', 'fullpaper', 'akur', 'lengkap', 'aseso', 'lengkap', 'interior', 'lengkap', 'utuh', 'jok', 'retrim', 'rapih', 'mesin', 'utuh', 'lengkap', 'velg', 'ori', 'smua', 'dop', 'lengkap', 'bodi', 'ada', 'bbrp', 'kropos', 'cek', 'lgsg', 'lebi', 'enak', 'lokasi', 'surabaya']"
ok mas aku asli surabaya merantau ke jebak corona  sampai sekarang gk bisah pulang,"['ok', 'mas', 'asli', 'surabaya', 'rantau', 'jebak', 'corona', 'gk', 'bisah', 'pulang']"
iyasih warna kulitku sempet balik jadi cerah lagi gara gara corona kan di rumah terus eh begitu ke surabaya baru  minggu uda belang lagi tapi temen sama sodaraku pada ngga percaya kalo kulitku belang wkwkwkwk padahal keliatan banget tau mau menghibur apa gimana 😭😭😭😭,"['iyasih', 'warna', 'kulit', 'sempet', 'cerah', 'gara', 'gara', 'corona', 'rumah', 'eh', 'surabaya', 'minggu', 'uda', 'belang', 'temen', 'sodaraku', 'ngga', 'percaya', 'kalo', 'kulit', 'belang', 'wkwkwkwk', 'liat', 'banget', 'tau', 'hibur', 'gimana', '']"
machmoed acara maulid nabi muhammad saww di pp assalafi al fitrah kedinding  surabaya  kh ahmad asrori bin muhammad ustman al ishaqi ra  tahun  setelah itu vakum karena corona,"['machmoed', 'acara', 'maulid', 'nabi', 'muhammad', 'saww', 'pp', 'assalafi', 'al', 'fitrah', 'dinding', 'surabaya', 'kh', 'ahmad', 'asrori', 'bin', 'muhammad', 'ustman', 'al', 'ishaqi', 'ra', 'vakum', 'corona']"
iyaaaa ya allah nyesek bgt tinggal seminggu terus dibatalin smua garagara corona😭😭😭 lebih nyesek anak its sih soalnya mereka waktu itu h apa h gt dibatalin mangat mels menghadapi sumuknya surabaya pake toga💪,"['iyaaaa', 'ya', 'allah', 'nyesek', 'bgt', 'tinggal', 'minggu', 'dibatalin', 'smua', 'garagara', 'corona', 'nyesek', 'anak', 'its', 'sih', 'h', 'h', 'gt', 'dibatalin', 'mangat', 'mels', 'hadap', 'sumuknya', 'surabaya', 'pake', 'toga']"
mewaspadai kemungkinan munculnya varian baru virus corona awal tahun   suara surabaya,"['waspada', 'muncul', 'varian', 'virus', 'corona', 'suara', 'surabaya']"
keberagaman adalah anugrah terindah tuhan kepada bangsa indonesia ▫️▫️▫️,"['agam', 'anugrah', 'indah', 'tuhan', 'bangsa', 'indonesia', '']"
yang pernah pkl di rsu haji surabaya dan rsud sayful anwar malang boleh minta share pengalamannya ngga aku mahasiswa atlm btw tpi jalur corona jdi online mulu offline tiba mau pkl aja huhu takut buat kesalahan berlebih,"['pkl', 'rsu', 'haji', 'surabaya', 'rsud', 'sayful', 'anwar', 'malang', 'share', 'alam', 'ngga', 'mahasiswa', 'atlm', 'btw', 'tpi', 'jalur', 'corona', 'jdi', 'online', 'mulu', 'offline', 'pkl', 'aja', 'huhu', 'takut', 'salah', 'lebih']"
lahir di desa abah pas mulai tk ortu bikin rumah di desa asal ibu mepet rumah mbah mts mondok blitaraliyah mondok d pwa kediri kuliah di jkt makin jauh pulang kerja gasampe setahun di surabaya tb” corona terus nikah langsung ikut suami,"['lahir', 'desa', 'abah', 'pas', 'tk', 'ortu', 'bikin', 'rumah', 'desa', 'mepet', 'rumah', 'mbah', 'mts', 'mondok', 'blitaraliyah', 'mondok', 'd', 'pwa', 'diri', 'kuliah', 'jkt', 'pulang', 'kerja', 'gasampe', 'tahun', 'surabaya', 'tb', '', 'corona', 'nikah', 'langsung', 'suami']"
udah lama kalau aussie aku ngurusnya waktu itu lewat travel agent sebelum corona bisa dapat  tahun kalau eropa pernah ngurus sendiri lewat kedubes belanda ada konsulat di surabaya lebih sepi,"['udah', 'aussie', 'ngurusnya', 'travel', 'agent', 'corona', 'eropa', 'ngurus', 'dubes', 'belanda', 'konsulat', 'surabaya', 'sepi']"
capek ya ru smpai surabaya plus dapat telp hrs dtempat kerja jam  pkai seragam lngkap antra bingung q th kerja tanpa seragam bsk pkai seragam lngkap  atribut kyk corona tai,"['capek', 'ya', 'ru', 'smpai', 'surabaya', 'plus', 'telp', 'hrs', 'dtempat', 'kerja', 'jam', 'pkai', 'seragam', 'lngkap', 'antra', 'bingung', 'q', 'th', 'kerja', 'seragam', 'bsk', 'pkai', 'seragam', 'lngkap', 'atribut', 'kyk', 'corona', 'tai']"
geh semenjak corona yang saya ingat hampir di banyak tl jalan besar surabaya di pasangi toa dengan suara janji janji manis ehem walikota setiap harinya yg rasanya orang jg tak banyak yg peduli dengan isinya orang di tl pada sumpek sama kemacetan yg sudah semakin parah 😅,"['geh', 'semenjak', 'corona', 'tl', 'jalan', 'surabaya', 'pasang', 'toa', 'suara', 'janji', 'janji', 'manis', 'ehem', 'walikota', 'hari', 'yg', 'orang', 'jg', 'yg', 'peduli', 'isi', 'orang', 'tl', 'sumpek', 'macet', 'yg', 'parah', '']"
ya iya sih but youd think di surabaya policynya lebih idk terkontrol itu juga restonya fancy gitu emang sih ada barnya but like we were clearly  and ordering a pint of corona like it was nothing,"['ya', 'iya', 'sih', 'but', 'youd', 'think', 'surabaya', 'policynya', 'idk', 'kontrol', 'restonya', 'fancy', 'gitu', 'emang', 'sih', 'bar', 'but', 'like', 'we', 'were', 'clearly', 'and', 'ordering', 'a', 'pint', 'of', 'corona', 'like', 'it', 'was', 'nothing']"
ada ancaman gelombang  corona ayo warga surabaya vaksin booster cek lokasinya di sini,"['ancam', 'gelombang', 'corona', 'ayo', 'warga', 'surabaya', 'vaksin', 'booster', 'cek', 'lokasi']"
kelurahan dengan kasus corona tertinggi di surabaya,"['lurah', 'corona', 'tinggi', 'surabaya']"
pasien corona dirawat di surabaya otg didominasi anak muda,"['pasien', 'corona', 'rawat', 'surabaya', 'otg', 'dominasi', 'anak', 'muda']"
ratusan ahli waris pasien corona di surabaya batal dapat santunan,"['ratus', 'ahli', 'waris', 'pasien', 'corona', 'surabaya', 'batal', 'santun']"
polisi surabaya dilatih tracing dan assesmen corona,"['polisi', 'surabaya', 'latih', 'tracing', 'assesmen', 'corona']"
kasus corona di surabaya terus menurun,"['corona', 'surabaya', 'turun']"
aku lebih ke tetangga aku kalau libur ya di rumah aja tidur waktu corona lagi banyak banget kasusnya aku di ruang tamu denger tetanggaku ngomong kasian yaa si e corona gini kejebak di surabaya  padahal aku sering keluar buat beli jajan tapi pas dhuhur gitu seringnya 😭😭,"['tetangga', 'libur', 'ya', 'rumah', 'aja', 'tidur', 'corona', 'banget', 'kasus', 'ruang', 'tamu', 'denger', 'tetangga', 'ngomong', 'kasi', 'yaa', 'si', 'e', 'corona', 'gin', 'jebak', 'surabaya', 'beli', 'jajan', 'pas', 'dhuhur', 'gitu', '']"
lihat saja kota solo dan surabaya sudah kincrong,"['lihat', 'kota', 'solo', 'surabaya', 'kincrong']"
surabaya sahkan nikah beda agama mui jatim hukumnya haramtidak sah  hakim melewati kewenangannya  melanggar sumpah setia pada uud  khususnya pasal  dan uu perkawinan,"['surabaya', 'sahkan', 'nikah', 'beda', 'agama', 'mui', 'jatim', 'hukum', 'haramtidak', 'sah', 'hakim', 'lewat', 'wenang', 'langgar', 'sumpah', 'setia', 'uud', 'pasal', 'uu', 'kawin']"
corona sudah naik lagi surabaya,"['corona', 'surabaya']"
lokasi vaksin corona di surabaya hari ini  juni,"['lokasi', 'vaksin', 'corona', 'surabaya', 'juni']"
pas esempe study tour ku cuma keliling surabaya pas esema kelas  ke batu kelas  ke jogja kelas  corona 🫠🫠,"['pas', 'esempe', 'study', 'tour', 'ku', 'keliling', 'surabaya', 'pas', 'esema', 'kelas', 'batu', 'kelas', 'jogja', 'kelas', 'corona', '']"
jual cepat rumah harga corona jalan hamzah fansyuri tengah kota surabaya lokasi  darmo wonokromo  detail   lt  m x lb  m  kt  km   listrik w pdam sumur  hadap barat  shm  harga hanya rp  m  anna vangogh  wa  tlfn,"['jual', 'cepat', 'rumah', 'harga', 'corona', 'jalan', 'hamzah', 'fansyuri', 'kota', 'surabaya', 'lokasi', 'darmo', 'wonokromo', 'detail', 'lt', 'm', 'x', 'lb', 'm', 'kt', 'km', 'listrik', 'w', 'pdam', 'sumur', 'hadap', 'barat', 'shm', 'harga', 'rp', 'm', 'anna', 'vangogh', 'wa', 'tlfn']"
dari sebelum corona kemana pun pake masker krn surabaya panas bgt conggg,"['corona', 'mana', 'pake', 'masker', 'krn', 'surabaya', 'panas', 'bgt', 'conggg']"
jumat di wa bapak janjian besok mau main tapi malah bapak ingkar janji karena sorenya udah meninggal janjian sama dosen kalau saya main ke surabaya diajak karaokean malah diingkari karena beliau ninggalin duluan gara corona sampe sekarang gak berani janjian kayak gitu lagi,"['jumat', 'wa', 'janji', 'besok', 'main', 'ingkar', 'janji', 'sore', 'udah', 'tinggal', 'janji', 'dosen', 'main', 'surabaya', 'ajak', 'karaoke', 'ingkar', 'beliau', 'ninggalin', 'duluan', 'gara', 'corona', 'sampe', 'gak', 'berani', 'janji', 'kayak', 'gitu']"
kangen bgt masa sblm corona dan masih ada kakek nenek rutinitasnya sholat ied di al akbar terus keliling sidoarjo surabaya sampe pegel 😂,"['kangen', 'bgt', 'sblm', 'corona', 'kakek', 'nenek', 'rutinitasnya', 'sholat', 'ied', 'al', 'akbar', 'keliling', 'sidoarjo', 'surabaya', 'sampe', 'gel', '']"
stlh x puasa dan x lebaran gak bisa plg krn corona akhirnya sy bisa plg jg ke surabaya dari jakarta rasa kangen dgn keluarga menyebabkan perjalanan kereta api terasa lamaa banget namun pagi tadi pkl  akhirnya sampai juga ke pasarturi langsung tarik mang bentor sampe,"['stlh', 'x', 'puasa', 'x', 'lebaran', 'gak', 'plg', 'krn', 'corona', 'sy', 'plg', 'jg', 'surabaya', 'jakarta', 'kangen', 'dgn', 'keluarga', 'sebab', 'jalan', 'kereta', 'api', 'lamaa', 'banget', 'pagi', 'pkl', 'pasarturi', 'langsung', 'tarik', 'mang', 'bentor', 'sampe']"
waktu jaman sebelum corona kebetulan lagi ada rangkaian konser di surabaya pengen banget nonton so eh karena kelelahan nonton konser tulus gak kuat buat nonton konser so besoknya wkwkwkwk apalagi pasukan fansnya rame bangeeettt,"['jaman', 'corona', 'rangkai', 'konser', 'surabaya', 'ken', 'banget', 'nonton', 'so', 'eh', 'lelah', 'nonton', 'konser', 'tulus', 'gak', 'kuat', 'nonton', 'konser', 'so', 'besok', 'wkwkwkwk', 'pasu', 'fansnya', 'rame', 'bangeeettt']"
nol pasien covid benarkah virus corona di surabaya sudah sirna  zona surabaya raya  zona surabaya,"['nol', 'pasien', 'covid', 'virus', 'corona', 'surabaya', 'sirna', 'zona', 'surabaya', 'raya', 'zona', 'surabaya']"
rindu sholat tarawih berjamaah di masjid terakhir tahun   karna kerja di perumahan gedhe jauh masjid  stay di surabaya lagi musim corona parahparahnya sampek masjid di tutup  bocil masih bayiikk banget sekarang  masih sama  bocil nya belum bisa d tinggal,"['rindu', 'sholat', 'tarawih', 'jamaah', 'masjid', 'karna', 'kerja', 'rumah', 'gedhe', 'masjid', 'stay', 'surabaya', 'musim', 'corona', 'parahparahnya', 'sampek', 'masjid', 'tutup', 'bocil', 'bayiikk', 'banget', 'bocil', 'nya', 'd', 'tinggal']"
gokil lgi corona gini paket gw malah jalan ke surabaya padahal belinya di jakarta utara ke jakarta timur kalah gw sebagai manusia wfh stay dirumah wkwkwkwk,"['gokil', 'lgi', 'corona', 'gin', 'paket', 'gw', 'jalan', 'surabaya', 'beli', 'jakarta', 'utara', 'jakarta', 'timur', 'kalah', 'gw', 'manusia', 'wfh', 'stay', 'rumah', 'wkwkwkwk']"
lha aku cok tahun lalu aku berusaha ngejar juga untuk masuk di leiden  bulan aku kursus bahasa belanda di surabaya eeeee corona bangsat dateng kursusku tertunda dengan baru setengah jalan karena aku gak kerja akhirnya aku belajar sendiri dengan ngoyo,"['lha', 'cok', 'usaha', 'ngejar', 'masuk', 'leiden', 'kursus', 'bahasa', 'belanda', 'surabaya', 'eeeee', 'corona', 'bangsat', 'dateng', 'kursus', 'tunda', 'jalan', 'gak', 'kerja', 'ajar', 'ngoyo']"
dua minggu menjelang ramadhan rumah sakit di surabaya hampir zero pasien covid ratarata rs di surabaya cuma merawat kurang dari lima pasien corona bahkan ada yang cuma dihuni satu pasien aja seperti di rs royal surabaya,"['minggu', 'jelang', 'ramadhan', 'rumah', 'sakit', 'surabaya', 'zero', 'pasien', 'covid', 'ratarata', 'rs', 'surabaya', 'rawat', 'pasien', 'corona', 'huni', 'pasien', 'aja', 'rs', 'royal', 'surabaya']"
ketika awal covid ngerasain banget ya jalanan surabaya kemana kek nya cepet banget skrng sdh th berlalu kembalilah ke wujud aslinya meski masih ada corona jarak dr jl urip sumoharjo ke jagir aja sdh  menit pke sepeda motor klo naik mobil ya embuh maneh 😄😅,"['covid', 'ngerasain', 'banget', 'ya', 'jalan', 'surabaya', 'mana', 'kek', 'nya', 'cepet', 'banget', 'skrng', 'sdh', 'th', 'kembali', 'wujud', 'asli', 'corona', 'jarak', 'dr', 'jl', 'urip', 'sumoharjo', 'jagir', 'aja', 'sdh', 'menit', 'pke', 'sepeda', 'motor', 'klo', 'mobil', 'ya', 'embuh', 'maneh', '']"
tepat hari pertama acara dibuka  maret  kasus corona tiba blow up di seluruh indonesia termasuk surabaya padahal paginya masih sempat adain pembukaan eh tiba wakil dekanku hentiin acaranya dia bilang dekancup gabisa dilanjut kampus mau dibuat daring sementara,"['acara', 'buka', 'maret', 'corona', 'blow', 'up', 'indonesia', 'surabaya', 'pagi', 'adain', 'buka', 'eh', 'wakil', 'dekan', 'hentiin', 'acara', 'bilang', 'dekancup', 'gabisa', 'lanjut', 'kampus', 'daring']"
kondisi terkini corona ri luhut ungkap penyebab jabodetabeksurabaya ppkm level ,"['kondisi', 'kini', 'corona', 'ri', 'luhut', 'sebab', 'jabodetabeksurabaya', 'ppkm', 'level']"
posko penanganan covid yang berada di lantai  kantor satpol pp kota surabaya masih buka posko covid hadir untuk mempermudah warga serta petugas dalam melakukan pendataan dan pencegahan penyebaran virus corona,"['posko', 'tangan', 'covid', 'lantai', 'kantor', 'satpol', 'pp', 'kota', 'surabaya', 'buka', 'posko', 'covid', 'hadir', 'mudah', 'warga', 'tugas', 'data', 'cegah', 'sebar', 'virus', 'corona']"
