created_at,id_str,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,text_clean,text_preprocessed
Mon Dec 04 14:38:54 +0000 2023,1731684506078228874,0,0,0,1,in,1274742535768834048,1731684506078228874,lillkickity,https://twitter.com/lillkickity/status/1731684506078228874,plissss lah masa w ke surabaya pas covid mulu dah,"['plissss', 'w', 'surabaya', 'pas', 'covid', 'mulu', 'dah']"
Sun Dec 03 22:33:34 +0000 2023,1731441575648251904,0,0,0,0,in,1657374011414937601,1731241963033358710,Abiiiii789,https://twitter.com/Abiiiii789/status/1731441575648251904,mutiara yang enak di keluarga btw bakpia tugu lapis pahlawan surabaya bolu susu kembang bandung dkk itu pnya omset hampir l  triliun sebelum covid,"['mutiara', 'enak', 'keluarga', 'btw', 'bakpia', 'tugu', 'lapis', 'pahlawan', 'surabaya', 'bolu', 'susu', 'kembang', 'bandung', 'dkk', 'pnya', 'omset', 'l', 'triliun', 'covid']"
Sun Dec 03 13:21:32 +0000 2023,1731302651290390978,0,0,0,0,in,1413176894837583877,1731302651290390978,zona_raya,https://twitter.com/zona_raya/status/1731302651290390978,profil doni monardo mantan kepala bnpb dan ketua satgas covid yang meninggal dunia,"['profil', 'doni', 'monardo', 'mantan', 'kepala', 'bnpb', 'ketua', 'satgas', 'covid', 'tinggal', 'dunia']"
Sun Dec 03 13:18:30 +0000 2023,1731301887755075865,3,5,13,56,in,848614550,1731301887755075865,e100ss,https://twitter.com/e100ss/status/1731301887755075865,doni monardo mantan ketua satgas covid berpulang pada minggu petang,"['doni', 'monardo', 'mantan', 'ketua', 'satgas', 'covid', 'pulang', 'minggu', 'petang']"
Thu Nov 30 15:55:40 +0000 2023,1730254275513823488,0,0,0,0,in,1482046296295100417,1730231996645773821,Sudrajat110,https://twitter.com/Sudrajat110/status/1730254275513823488,maxim penganti go massage go life dulu saya ikut gomassage sebelum covid,"['maxim', 'anti', 'go', 'massage', 'go', 'life', 'gomassage', 'covid']"
Thu Nov 30 14:10:55 +0000 2023,1730227915432841520,0,0,0,3,in,848614550,1730227915432841520,e100ss,https://twitter.com/e100ss/status/1730227915432841520,bi sebut qris selamatkan indonesia dari krisis saat pandemi covid,"['bi', 'qris', 'selamat', 'indonesia', 'krisis', 'pandemi', 'covid']"
Thu Nov 30 05:29:12 +0000 2023,1730096620380033250,0,0,1,8,in,1642627278789283840,1730088050611650691,JendralKepitin9,https://twitter.com/JendralKepitin9/status/1730096620380033250,buanyak sekali usia  an yg pengangguran setelah covidf surabaya banyak sampai ada yg setres bunuh diri jg pemerintahan harus hadir turun tangan mengatasi hal initerutama d surabaya banyak pengangguran krn d batasi oleh usia,"['buanyak', 'usia', 'an', 'yg', 'anggur', 'covidf', 'surabaya', 'yg', 'tres', 'bunuh', 'jg', 'perintah', 'hadir', 'turun', 'tangan', 'atas', 'initerutama', 'd', 'surabaya', 'anggur', 'krn', 'd', 'batas', 'usia']"
Wed Nov 29 09:18:05 +0000 2023,1729791834287677870,0,0,0,0,in,1087923769279160325,1729686908815528152,Sangwa24,https://twitter.com/Sangwa24/status/1729791834287677870,naufal  tapi hasilnya bagus dan konsisten kan walaupun tergebrak gara covid tapi pertandingan tetap jalan setidaknya region jatim di gor pancasila waktu itu terus sekarang perlahan naik kembali ke peak awalnya bahkan tiket final surabaya tempo hari aja ludes dalam waktu  menit,"['naufal', 'hasil', 'bagus', 'konsisten', 'gebrak', 'gara', 'covid', 'tanding', 'jalan', 'region', 'jatim', 'gor', 'pancasila', 'perlahan', 'peak', 'tiket', 'final', 'surabaya', 'tempo', 'aja', 'ludes', 'menit']"
Wed Nov 29 05:28:05 +0000 2023,1729733953089655022,0,2,0,0,in,1661564597709705216,1729401854306775505,omygbaik,https://twitter.com/omygbaik/status/1729733953089655022,tweet  kota solo adalah kota dgn pertumbuhan tertinggi  selain batam dan surabaya   di provinsi jawa tengah tahun  solo tertinggi no   betul soal umkm karena daerah lain program yg telah berjalan sejak sebelum covid melanda  betul ada kota lain selain solo yg lbh tinggi,"['tweet', 'kota', 'solo', 'kota', 'dgn', 'tumbuh', 'tinggi', 'batam', 'surabaya', 'provinsi', 'jawa', 'solo', 'tinggi', 'no', 'umkm', 'daerah', 'program', 'yg', 'jalan', 'covid', 'landa', 'kota', 'solo', 'yg', 'lbh']"
Mon Nov 27 08:32:48 +0000 2023,1729055658761462180,0,0,0,0,in,1431834038315094016,1729055658761462180,bumnsbyjitu,https://twitter.com/bumnsbyjitu/status/1729055658761462180,rail clinic kembali hadir untuk masyarakat setelah vakum akibat pandemi covid rail clinic milik kai kembali memberikan layanan kesehatan secara gratis kepada masyarakat,"['rail', 'clinic', 'hadir', 'masyarakat', 'vakum', 'akibat', 'pandemi', 'covid', 'rail', 'clinic', 'milik', 'kai', 'layan', 'sehat', 'gratis', 'masyarakat']"
Mon Nov 27 03:22:07 +0000 2023,1728977473092886640,0,1,0,0,in,1627528697170501632,1728977473092886640,SB8cekatan,https://twitter.com/SB8cekatan/status/1728977473092886640,rail clinic kembali hadir untuk masyarakat  setelah vakum akibat pandemi covid rail clinic milik kai kembali memberikan layanan kesehatan secara gratis kepada masyarakat fasilitas yang dimiliki rail clinic ini terbilang cukup lengkap dan canggih karena mengandalkan generasi,"['rail', 'clinic', 'hadir', 'masyarakat', 'vakum', 'akibat', 'pandemi', 'covid', 'rail', 'clinic', 'milik', 'kai', 'layan', 'sehat', 'gratis', 'masyarakat', 'fasilitas', 'milik', 'rail', 'clinic', 'bilang', 'lengkap', 'canggih', 'andal', 'generasi']"
Sun Nov 26 15:51:57 +0000 2023,1728803790147502444,0,0,0,2,in,1091205174226370565,1728707487514435798,taekeb0,https://twitter.com/taekeb0/status/1728803790147502444,tahun lalu dunia bener runtuh kakak lakiku meninggal krn covid tgl  kemarin adikku laki meninggal kecelakaan trailer di surabaya kepala pecah tulang rusuk hancur tangan putus dan meninggalkan anak umur  bulan apalagi yg bisa buat semangat kerja dan hidupku bang,"['dunia', 'bener', 'runtuh', 'kakak', 'laki', 'tinggal', 'krn', 'covid', 'tgl', 'kemarin', 'adik', 'laki', 'tinggal', 'celaka', 'trailer', 'surabaya', 'kepala', 'pecah', 'tulang', 'rusuk', 'hancur', 'tangan', 'putus', 'tinggal', 'anak', 'umur', 'yg', 'semangat', 'kerja', 'hidup', 'bang']"
Sun Nov 26 12:30:45 +0000 2023,1728753154341339647,0,0,0,0,in,84009320,1728753154341339647,uch13,https://twitter.com/uch13/status/1728753154341339647,hmm lupa inget antara ke surabayamakassar th  naik maskapainya dulu tuh  sampe jadi platinum member eh gara covid langsung turun ke blue wkwkwk,"['hmm', 'lupa', 'inget', 'surabayamakassar', 'th', 'maskapai', 'tuh', 'sampe', 'platinum', 'member', 'eh', 'gara', 'covid', 'langsung', 'turun', 'blue', 'wkwkwk']"
Sun Nov 26 04:58:50 +0000 2023,1728639427482972448,0,0,0,0,in,750113649365094400,1728639427482972448,kotabahagia,https://twitter.com/kotabahagia/status/1728639427482972448,mall kios masih tutup kosong sepi harga beras cabe skrg naik  tapi jokowi klaim ekonomi indonesia telah pulih dr pandemi covid matavisi nya dah mentok gak spt awal jd presiden  kinisongsong pemimpin sederhana ganjar mahfud manado solo poso surabaya,"['mall', 'kios', 'tutup', 'kosong', 'sepi', 'harga', 'beras', 'cabe', 'skrg', 'jokowi', 'klaim', 'ekonomi', 'indonesia', 'pulih', 'dr', 'pandemi', 'covid', 'matavisi', 'nya', 'dah', 'mentok', 'gak', 'spt', 'jd', 'presiden', 'kinisongsong', 'pimpin', 'sederhana', 'ganjar', 'mahfud', 'manado', 'solo', 'poso', 'surabaya']"
Wed Nov 22 05:51:09 +0000 2023,1727203041387143332,0,1,13,33,in,829366551446818816,1727203041387143332,asumsico,https://twitter.com/asumsico/status/1727203041387143332,komisi pemberantasan korupsi kpk menggeledah beberapa lokasi di jabodetabek dan surabaya dalam rangka penyidikan kasus dugaan korupsi pengadaan alat pelindungan diri apd covid di kementerian kesehatan,"['komisi', 'berantas', 'korupsi', 'kpk', 'geledah', 'lokasi', 'jabodetabek', 'surabaya', 'rangka', 'sidi', 'duga', 'korupsi', 'ada', 'alat', 'lindung', 'apd', 'covid', 'menteri', 'sehat']"
Sun Nov 12 13:42:27 +0000 2023,1723697768441741508,0,1,0,0,in,231654797,1723518972556173568,masjalu_17,https://twitter.com/masjalu_17/status/1723697768441741508,alhamdulillah mas jalur surabaya konsisten mulai rame kaya jaman pra covid dulu,"['alhamdulillah', 'mas', 'jalur', 'surabaya', 'konsisten', 'rame', 'kaya', 'jaman', 'pra', 'covid']"
Fri Nov 10 13:03:56 +0000 2023,1722963301502476498,0,0,0,3,in,1164856621551329280,1721857860135780468,capriearth,https://twitter.com/capriearth/status/1722963301502476498,semua happy  bcs mama setelah  tahun baru naik kereta lagi krn pas sebelum covid itu dinas di bandung dan akunya seneng juga naik eksekutif  krn jujurly punggungku sering sakit kalo duduknya ga bener kalo naik ekonomi kan tegak banget ya apalagi ke surabaya juga jauh bgt,"['happy', 'bcs', 'mama', 'kereta', 'krn', 'pas', 'covid', 'dinas', 'bandung', 'aku', 'neng', 'eksekutif', 'krn', 'jujurly', 'punggung', 'sakit', 'kalo', 'duduk', 'ga', 'bener', 'kalo', 'ekonomi', 'tegak', 'banget', 'ya', 'surabaya', 'bgt']"
Fri Nov 10 07:32:45 +0000 2023,1722879954210406711,0,0,0,0,in,1514637890386788352,1722879954210406711,jzayjo,https://twitter.com/jzayjo/status/1722879954210406711,yang terakhir aku lupa perkara surabaya gempa atau covid,"['lupa', 'perkara', 'surabaya', 'gempa', 'covid']"
Wed Nov 08 19:29:24 +0000 2023,1722335531185602880,0,1,0,0,in,1504627720915132416,1722335531185602880,emyr_za,https://twitter.com/emyr_za/status/1722335531185602880,awal² sma ortu bangkrut  lulus langsung keterima kampus negri tapi pas dijalani gak mampu walau ada bea siswa  ngerantau ke surabaya cari duit  covid bikin planning ancur semua   buka usaha peternakan ayam  alhamdulillah sekarang udah lancar  lagi upgrade usaha,"['awal', 'sma', 'ortu', 'bangkrut', 'lulus', 'langsung', 'terima', 'kampus', 'negri', 'pas', 'jalan', 'gak', 'bea', 'siswa', 'ngerantau', 'surabaya', 'cari', 'duit', 'covid', 'bikin', 'planning', 'ancur', 'buka', 'usaha', 'terna', 'ayam', 'alhamdulillah', 'udah', 'lancar', 'upgrade', 'usaha']"
Tue Nov 07 07:50:43 +0000 2023,1721797311574269977,0,0,0,2,in,1529749842485866496,1721493097354498537,AdityaSeptianR6,https://twitter.com/AdityaSeptianR6/status/1721797311574269977,nakula  bu  pernah bikin mantan walikota surabaya bu tri rismaharini marah garagara bantuan peralatan tes pengujian virus covid  dari pemerintah pusat yang seharusnya ditujukan ke surabaya malah dialihkan bu  ke daerah lain,"['nakula', 'bu', 'bikin', 'mantan', 'walikota', 'surabaya', 'bu', 'tri', 'rismaharini', 'marah', 'garagara', 'bantu', 'alat', 'tes', 'uji', 'virus', 'covid', 'perintah', 'pusat', 'surabaya', 'alih', 'bu', 'daerah']"
Mon Nov 06 07:35:39 +0000 2023,1721431134796677532,0,0,0,1,in,1389948079067914243,1721430235760177530,gymtayc,https://twitter.com/gymtayc/status/1721431134796677532,surabaya masih adaa daerah pandugo deket kosan terakhir beli pas awal covid k dah sama ayam,"['surabaya', 'adaa', 'daerah', 'pandugo', 'deket', 'kosan', 'beli', 'pas', 'covid', 'k', 'dah', 'ayam']"
Sun Nov 05 23:55:26 +0000 2023,1721315314712060157,0,1,0,0,in,1144257679558422530,1721312756245344360,jamdualebih,https://twitter.com/jamdualebih/status/1721315314712060157,surabaya bapakku dan ibuku seorang pedagang pasar aku menangis ketika menulis ini bapakku sayang kepadaku begitu juga kakakku singkat cerita saat covid melanda aku ditinggal oleh kakakku yang telah dipanggil oleh sang maha kuasa,"['surabaya', 'bapak', 'ibu', 'dagang', 'pasar', 'menang', 'tulis', 'bapak', 'sayang', 'kepada', 'kakak', 'singkat', 'cerita', 'covid', 'landa', 'tinggal', 'kakak', 'panggil', 'sang', 'maha', 'kuasa']"
Sun Nov 05 20:29:12 +0000 2023,1721263413714972763,0,0,0,0,in,1462530704856662016,1721120566911086860,namakuadabanyak,https://twitter.com/namakuadabanyak/status/1721263413714972763,bener banget di surabaya ada tuh bakso boedjangan baru setahun keknya udh tutup karena covid waktu itu,"['bener', 'banget', 'surabaya', 'tuh', 'bakso', 'boedjangan', 'tahun', 'kek', 'udh', 'tutup', 'covid']"
Sat Nov 04 06:03:13 +0000 2023,1720683096486694920,0,0,0,0,in,1681566198528634880,1720676622016327833,JAKARTAN_UTD,https://twitter.com/JAKARTAN_UTD/status/1720683096486694920,mofomk masih inget waktu bu risma tiba ngutipin sampah pas lagi demo uu ciptaker di surabaya habis itu balik lagi random banget belum lagi yang tiba sujud nyium kaki dokter pas awal puncak covid v,"['mofomk', 'inget', 'bu', 'risma', 'ngutipin', 'sampah', 'pas', 'demo', 'uu', 'ciptaker', 'surabaya', 'habis', 'random', 'banget', 'sujud', 'nyium', 'kaki', 'dokter', 'pas', 'puncak', 'covid', 'v']"
Fri Nov 03 06:07:19 +0000 2023,1720321738171670672,0,0,0,0,in,1506107898648469505,1720321738171670672,NAdimeka,https://twitter.com/NAdimeka/status/1720321738171670672,untuk mendukung upaya penanganan covid kata wali kota surabaya eri cahyadi puskesmas  jam ini dilengkapi dengan fasilitas lengkap dan tenaga medis yang siap melayani masyarakat kapan pun dibutuhkan dengan adanya,"['dukung', 'upaya', 'tangan', 'covid', 'wali', 'kota', 'surabaya', 'eri', 'cahyadi', 'puskesmas', 'jam', 'lengkap', 'fasilitas', 'lengkap', 'tenaga', 'medis', 'layan', 'masyarakat', 'butuh']"
Sat Oct 07 06:18:56 +0000 2023,1710540190509580307,0,1,0,2,in,3246910771,1710540190509580307,everaithings,https://twitter.com/everaithings/status/1710540190509580307,museum surabaya siola kira kira dibuka lagi kapan ya sudah dari covid kemarin belum pernah buka,"['museum', 'surabaya', 'siola', 'buka', 'ya', 'covid', 'kemarin', 'buka']"
Tue Oct 03 23:22:38 +0000 2023,1709348261075833338,0,0,0,2,in,1600525309929197568,1709177574809821330,naikrokettt,https://twitter.com/naikrokettt/status/1709348261075833338,tweet repot emang mas gib dulu bu risma di surabaya ga nge bolehin anggaran pembangunan gapura karena takutnya kayak gini sekarang after covid malah balapan bikin gapura  😌,"['tweet', 'repot', 'emang', 'mas', 'gib', 'bu', 'risma', 'surabaya', 'ga', 'nge', 'bolehin', 'anggar', 'bangun', 'gapura', 'takut', 'kayak', 'gin', 'after', 'covid', 'balap', 'bikin', 'gapura', '']"
Mon Oct 02 23:50:42 +0000 2023,1708992935746998273,0,0,0,0,in,1172883421900627970,1708699605133607412,1404Stj,https://twitter.com/1404Stj/status/1708992935746998273,tertunda karena pandemi covid  rencana indonesia melanjutkan pembangunan kereta cepat untuk jarak lebih jauh ke surabaya  mungkin kerjasama dengan jpn,"['tunda', 'pandemi', 'covid', 'rencana', 'indonesia', 'lanjut', 'bangun', 'kereta', 'cepat', 'jarak', 'surabaya', 'kerjasama', 'jpn']"
Mon Oct 02 08:43:41 +0000 2023,1708764677856166311,0,0,0,2,in,1010334072143351808,1708736614841852163,MhmdIsnaini,https://twitter.com/MhmdIsnaini/status/1708764677856166311,sudah kenal zaman covid pas berkunjung ke surabaya ngomonge kosro bentak bentak ke petugas pcr sekarang mendadak dicitrakan baik palingan selesai pilpres mbalik asal,"['kenal', 'zaman', 'covid', 'pas', 'kunjung', 'surabaya', 'ngomonge', 'kosro', 'bentak', 'bentak', 'tugas', 'pcr', 'dadak', 'citra', 'paling', 'selesai', 'pilpres', 'mbalik']"
Mon Oct 02 07:22:38 +0000 2023,1708744283535310997,0,0,0,0,in,1185733219594973189,1708744283535310997,SKHmemorandum,https://twitter.com/SKHmemorandum/status/1708744283535310997,kadiv is edy eko putranto memimpin penangkapan buronan kasus penipuan dana bansos covid asal jepang  selengkapnya silahkan baca di,"['kadiv', 'is', 'edy', 'eko', 'putranto', 'pimpin', 'tangkap', 'buron', 'tipu', 'dana', 'bansos', 'covid', 'jepang', 'lengkap', 'silah', 'baca']"
Fri Sep 29 14:27:38 +0000 2023,1707764071590928627,0,1,0,0,in,1413848751987326979,1707760101040279687,dvidzht,https://twitter.com/dvidzht/status/1707764071590928627,waktu penerbangan  jam  menit sampailah di surabaya waktu covid benarbenar sepi banget bandaranya yang paling aku benci adalah aku lupa membawa pulpen itu anjir lah karena ternyata ada isi biodata tentang penerbangan dll itulah jdi mau gamau hrus nungguuy org lain,"['terbang', 'jam', 'menit', 'sampai', 'surabaya', 'covid', 'benarbenar', 'sepi', 'banget', 'bandara', 'benci', 'lupa', 'bawa', 'pulpen', 'anjir', 'isi', 'biodata', 'terbang', 'dll', 'jdi', 'gamau', 'hrus', 'nungguuy', 'org']"
Fri Sep 29 14:11:51 +0000 2023,1707760101040279687,0,1,0,0,in,1413848751987326979,1707760101040279687,dvidzht,https://twitter.com/dvidzht/status/1707760101040279687,helowey aku punya cerita waktu aku balik ke surabaya tempat asal orang tuaku waktu itu keluargaku pindah ke daerah kalimantan  dorm yg skrg  jadi waktu itu zamanzaman yang covid aku yang tumbalkan kata kasarnya jadi aku berangkat esok harinya sendiri ke surabaya,"['helowey', 'cerita', 'surabaya', 'orang', 'tua', 'keluarga', 'pindah', 'daerah', 'kalimantan', 'dorm', 'yg', 'skrg', 'zamanzaman', 'covid', 'tumbal', 'kasar', 'berangkat', 'esok', 'hari', 'surabaya']"
Fri Sep 29 03:00:02 +0000 2023,1707591031653273869,0,1,0,0,in,333877701,1707591031653273869,BisniscomJatim,https://twitter.com/BisniscomJatim/status/1707591031653273869,kondisi pasar properti di surabaya sejak  atau pascapandemi covid memang cenderung membaik,"['kondisi', 'pasar', 'properti', 'surabaya', 'pascapandemi', 'covid', 'cenderung', 'baik']"
Wed Sep 27 02:47:12 +0000 2023,1706863026107007215,0,0,0,0,in,1376411315749580801,1706622041686983098,Ki_Yen_Ka,https://twitter.com/Ki_Yen_Ka/status/1706863026107007215,yang kurasakan di surabaya banyak toko sepi  terlalu byk mall barubahkan sebelum era covid ato olshop kayak skr ya udah sepistand mall baru ga semua terisi apalagi yg pusat perbelanjaan lamamangkrakmoga ada solusi yg lebih merataga cm tik tok 😑,"['rasa', 'surabaya', 'toko', 'sepi', 'byk', 'mall', 'barubahkan', 'era', 'covid', 'ato', 'olshop', 'kayak', 'skr', 'ya', 'udah', 'sepistand', 'mall', 'ga', 'isi', 'yg', 'pusat', 'belanja', 'lamamangkrakmoga', 'solusi', 'yg', 'merataga', 'cm', 'tik', 'tok', '']"
Fri Sep 22 17:00:38 +0000 2023,1705265861135827149,0,0,0,0,in,41138987,1705242923057791024,wedee_elegh,https://twitter.com/wedee_elegh/status/1705265861135827149,autumn   bukan rukyah kok ini jd ini kayak sekumpulan org yg masuk ke tempat publik yg rame gt terus ngebaca shalawat sama doa di madura sering soalnya dulu pas covid di suramadu sisi surabaya pernah digiin juga tempat swabnya,"['autumn', 'rukyah', 'jd', 'kayak', 'kumpul', 'org', 'yg', 'masuk', 'publik', 'yg', 'rame', 'gt', 'ngebaca', 'shalawat', 'doa', 'madura', 'pas', 'covid', 'suramadu', 'sisi', 'surabaya', 'digiin', 'swabnya']"
Fri Sep 22 11:59:55 +0000 2023,1705190182809727394,0,1,0,4,in,546956094,1705190175725478227,hrmnt__,https://twitter.com/hrmnt__/status/1705190182809727394,hal tsb diungkapkan bupati wy saat wawancara di radio suara surabaya menurutnya pasca pandemi covid  yang paling dimungkinkan dijual untuk mendorong percepatan perekonomian adalah sektor pariwisata,"['tsb', 'bupati', 'wy', 'wawancara', 'radio', 'suara', 'surabaya', 'turut', 'pasca', 'pandemi', 'covid', 'jual', 'dorong', 'cepat', 'ekonomi', 'sektor', 'pariwisata']"
Sun Sep 17 07:25:36 +0000 2023,1703309211386683893,0,0,0,0,in,1291246080269545472,1703309211386683893,ngopibareng_id,https://twitter.com/ngopibareng_id/status/1703309211386683893,pemkot surabaya berharap gelaran piala dunia u yang akan berlangsung di stadion gbt bisa mendongkrak ekonomi masyarakat pasca pandemi covid,"['pemkot', 'surabaya', 'harap', 'gelar', 'piala', 'dunia', 'u', 'stadion', 'gbt', 'dongkrak', 'ekonomi', 'masyarakat', 'pasca', 'pandemi', 'covid']"
Fri Sep 15 09:53:01 +0000 2023,1702621534307938754,0,1,0,0,in,147894061,1702617797048852612,caesarangga,https://twitter.com/caesarangga/status/1702621534307938754,surabaya nih sejak covid makin sepi,"['surabaya', 'nih', 'covid', 'sepi']"
Fri Sep 15 07:52:52 +0000 2023,1702591298664882662,0,0,0,0,in,104446991,1702591298664882662,detikHealth,https://twitter.com/detikHealth/status/1702591298664882662,kasus dokter gadungan atau dokteroid yang melibatkan pria lulusan sma di surabaya akhirnya terungkap dr anggi menyebut datanya dicatut saat pandemi covid,"['dokter', 'gadungan', 'dokteroid', 'libat', 'pria', 'lulus', 'sma', 'surabaya', 'ungkap', 'dr', 'anggi', 'sebut', 'data', 'catut', 'pandemi', 'covid']"
Thu Sep 14 14:21:26 +0000 2023,1702326695863439797,0,0,0,0,in,43596807,1702317724322644007,bintangpelangi,https://twitter.com/bintangpelangi/status/1702326695863439797,kenal jekeiti masih kuliah di malang berangkat pagi ke surabaya buat ds di mall sering membernya delima kebagian ds kfc di malang membernya haruka hanna ikha habis itu pernah ds flying high ingetnya cuma naomi terakhir ds di malang membernya shani gracia aya sebelum covid,"['kenal', 'jekeiti', 'kuliah', 'malang', 'berangkat', 'pagi', 'surabaya', 'ds', 'mall', 'membernya', 'delima', 'bagi', 'ds', 'kfc', 'malang', 'membernya', 'haruka', 'hanna', 'ikha', 'habis', 'ds', 'flying', 'high', 'ingetnya', 'naomi', 'ds', 'malang', 'membernya', 'shani', 'gracia', 'aya', 'covid']"
Tue Sep 12 05:42:00 +0000 2023,1701471200231493634,0,0,0,1,in,1359364190419341314,1701471200231493634,CelahId,https://twitter.com/CelahId/status/1701471200231493634,covid subvarian omicron ba atau subvarian pirola dilaporkan tengah merebak di sejumlah negara seperti di amerika serikat dan sebagian eropa,"['covid', 'subvarian', 'omicron', 'ba', 'subvarian', 'pirola', 'lapor', 'rebak', 'negara', 'amerika', 'serikat', 'eropa']"
Tue Sep 12 03:07:18 +0000 2023,1701432266491326465,0,1,0,0,in,1102080977457696769,1701382824836940156,g4kta,https://twitter.com/g4kta/status/1701432266491326465,ck    nakula anakkolong lasan ogi    avp  lha indonesia gak ada covid gitu nanti indonesia juga sampai surabaya panjang pendek lintasan emang gak di perhitungkan di awal🤭,"['ck', 'nakula', 'anakkolong', 'las', 'ogi', 'avp', 'lha', 'indonesia', 'gak', 'covid', 'gitu', 'indonesia', 'surabaya', 'pendek', 'lintas', 'emang', 'gak', 'hitung', 'awal']"
